NODE_486_length_50193_cov_2.32341	bin_12
NODE_496_length_48959_cov_2.70998	bin_12
NODE_531_length_45900_cov_2.75218	bin_12
NODE_554_length_44039_cov_2.27304	bin_12
NODE_570_length_43015_cov_2.44089	bin_12
NODE_598_length_41364_cov_2.76407	bin_12
NODE_614_length_40251_cov_3.01576	bin_12
NODE_616_length_40229_cov_2.75164	bin_12
NODE_619_length_39922_cov_2.69462	bin_12
NODE_624_length_39434_cov_2.78524	bin_12
NODE_633_length_39110_cov_2.31138	bin_12
NODE_636_length_39037_cov_2.61681	bin_12
NODE_646_length_38397_cov_2.53953	bin_12
NODE_652_length_38189_cov_3.02082	bin_12
NODE_655_length_38004_cov_2.49002	bin_12
NODE_660_length_37708_cov_2.32838	bin_12
NODE_668_length_37211_cov_2.65957	bin_12
NODE_674_length_36388_cov_2.70878	bin_12
NODE_678_length_36291_cov_2.73711	bin_12
NODE_679_length_36211_cov_2.69685	bin_12
NODE_704_length_34943_cov_2.58892	bin_12
NODE_709_length_34571_cov_2.36478	bin_12
NODE_712_length_34555_cov_2.42847	bin_12
NODE_713_length_34547_cov_2.56705	bin_12
NODE_716_length_34469_cov_2.56086	bin_12
NODE_734_length_33797_cov_2.69289	bin_12
NODE_740_length_33560_cov_2.55879	bin_12
NODE_754_length_32709_cov_2.72569	bin_12
NODE_774_length_31786_cov_2.45537	bin_12
NODE_791_length_30890_cov_2.87486	bin_12
NODE_793_length_30815_cov_2.37354	bin_12
NODE_802_length_30047_cov_2.3248	bin_12
NODE_814_length_29469_cov_2.34831	bin_12
NODE_821_length_29016_cov_2.45825	bin_12
NODE_824_length_28961_cov_2.37512	bin_12
NODE_839_length_28352_cov_2.45978	bin_12
NODE_841_length_28278_cov_2.60053	bin_12
NODE_851_length_27984_cov_2.43014	bin_12
NODE_857_length_27797_cov_2.36471	bin_12
NODE_881_length_26755_cov_2.46463	bin_12
NODE_885_length_26413_cov_2.73116	bin_12
NODE_907_length_25690_cov_2.41149	bin_12
NODE_925_length_24933_cov_2.58414	bin_12
NODE_930_length_24720_cov_2.38616	bin_12
NODE_932_length_24679_cov_2.91556	bin_12
NODE_938_length_24557_cov_2.6353	bin_12
NODE_939_length_24476_cov_2.17877	bin_12
NODE_961_length_23959_cov_2.35289	bin_12
NODE_972_length_23289_cov_2.90826	bin_12
NODE_990_length_22889_cov_2.34875	bin_12
NODE_1002_length_22452_cov_2.88443	bin_12
NODE_1038_length_21561_cov_2.65423	bin_12
NODE_1062_length_20797_cov_2.39205	bin_12
NODE_1065_length_20702_cov_2.7817	bin_12
NODE_1081_length_20335_cov_2.38919	bin_12
NODE_1089_length_20238_cov_2.63172	bin_12
NODE_1090_length_20194_cov_2.39739	bin_12
NODE_1097_length_20038_cov_2.48198	bin_12
NODE_1114_length_19481_cov_2.32912	bin_12
NODE_1119_length_19404_cov_2.27554	bin_12
NODE_1123_length_19272_cov_2.58595	bin_12
NODE_1127_length_19142_cov_2.42973	bin_12
NODE_1157_length_18483_cov_2.76596	bin_12
NODE_1173_length_18018_cov_2.21891	bin_12
NODE_1178_length_17935_cov_2.32317	bin_12
NODE_1201_length_17422_cov_2.51232	bin_12
NODE_1212_length_17216_cov_2.94043	bin_12
NODE_1219_length_17110_cov_2.4539	bin_12
NODE_1248_length_16538_cov_2.55822	bin_12
NODE_1249_length_16532_cov_2.57175	bin_12
NODE_1279_length_15803_cov_2.60802	bin_12
NODE_1288_length_15713_cov_2.53105	bin_12
NODE_1289_length_15690_cov_2.65295	bin_12
NODE_1295_length_15583_cov_2.57883	bin_12
NODE_1345_length_14728_cov_2.45091	bin_12
NODE_1347_length_14711_cov_2.7224	bin_12
NODE_1369_length_14426_cov_2.43159	bin_12
NODE_1374_length_14362_cov_2.42561	bin_12
NODE_1377_length_14311_cov_2.7558	bin_12
NODE_1389_length_14086_cov_2.18166	bin_12
NODE_1399_length_13977_cov_2.51729	bin_12
NODE_1407_length_13888_cov_2.8585	bin_12
NODE_1416_length_13712_cov_2.37286	bin_12
NODE_1425_length_13561_cov_2.6877	bin_12
NODE_1453_length_13234_cov_2.40385	bin_12
NODE_1456_length_13189_cov_2.50244	bin_12
NODE_1462_length_13124_cov_2.30803	bin_12
NODE_1475_length_12927_cov_2.42699	bin_12
NODE_1480_length_12899_cov_2.48797	bin_12
NODE_1491_length_12747_cov_2.59878	bin_12
NODE_1513_length_12541_cov_2.29852	bin_12
NODE_1529_length_12322_cov_2.67086	bin_12
NODE_1539_length_12206_cov_2.70065	bin_12
NODE_1541_length_12194_cov_2.10131	bin_12
NODE_1542_length_12185_cov_3.02258	bin_12
NODE_1556_length_11940_cov_2.6703	bin_12
NODE_1567_length_11832_cov_2.1593	bin_12
NODE_1576_length_11754_cov_2.16174	bin_12
NODE_1582_length_11696_cov_2.29311	bin_12
NODE_1584_length_11665_cov_2.47364	bin_12
NODE_1610_length_11373_cov_2.64424	bin_12
NODE_1626_length_11122_cov_2.6861	bin_12
NODE_1631_length_11033_cov_2.28272	bin_12
NODE_1651_length_10857_cov_2.54682	bin_12
NODE_1659_length_10739_cov_2.64541	bin_12
NODE_1680_length_10537_cov_2.61346	bin_12
NODE_1700_length_10292_cov_2.06383	bin_12
NODE_1717_length_10119_cov_2.21624	bin_12
NODE_1721_length_10087_cov_2.58745	bin_12
NODE_1736_length_9940_cov_2.49964	bin_12
NODE_1737_length_9931_cov_2.22159	bin_12
NODE_1739_length_9908_cov_2.61926	bin_12
NODE_1744_length_9863_cov_2.32733	bin_12
NODE_1747_length_9826_cov_2.23734	bin_12
NODE_1754_length_9742_cov_2.24531	bin_12
NODE_1760_length_9690_cov_2.39075	bin_12
NODE_1766_length_9610_cov_2.45067	bin_12
NODE_1790_length_9324_cov_2.44242	bin_12
NODE_1820_length_9093_cov_2.57511	bin_12
NODE_1860_length_8762_cov_2.52278	bin_12
NODE_1883_length_8541_cov_2.42531	bin_12
NODE_1900_length_8391_cov_2.34454	bin_12
NODE_1909_length_8275_cov_2.45405	bin_12
NODE_1913_length_8214_cov_2.07228	bin_12
NODE_1926_length_8077_cov_2.46531	bin_12
NODE_1927_length_8077_cov_2.30198	bin_12
NODE_1940_length_7977_cov_2.63179	bin_12
NODE_1941_length_7967_cov_2.41389	bin_12
NODE_1959_length_7784_cov_2.18827	bin_12
NODE_1993_length_7482_cov_2.33469	bin_12
NODE_2003_length_7434_cov_2.22095	bin_12
NODE_2007_length_7418_cov_2.16205	bin_12
NODE_2022_length_7317_cov_2.2147	bin_12
NODE_2038_length_7205_cov_2.2261	bin_12
NODE_2058_length_7118_cov_2.7405	bin_12
NODE_2088_length_6958_cov_2.65142	bin_12
NODE_2094_length_6909_cov_2.56866	bin_12
NODE_2122_length_6778_cov_2.40254	bin_12
NODE_2141_length_6726_cov_2.34464	bin_12
NODE_2148_length_6678_cov_2.78451	bin_12
NODE_2158_length_6641_cov_2.21762	bin_12
NODE_2166_length_6591_cov_2.31794	bin_12
NODE_2168_length_6588_cov_2.78029	bin_12
NODE_2176_length_6558_cov_2.36365	bin_12
NODE_2178_length_6552_cov_2.60489	bin_12
NODE_2203_length_6426_cov_2.94584	bin_12
NODE_2214_length_6340_cov_2.162	bin_12
NODE_2219_length_6321_cov_2.57258	bin_12
NODE_2221_length_6314_cov_2.52821	bin_12
NODE_2257_length_6144_cov_2.38985	bin_12
NODE_2277_length_6045_cov_2.04637	bin_12
NODE_2291_length_6014_cov_2.13021	bin_12
NODE_2296_length_5994_cov_2.53737	bin_12
NODE_2356_length_5782_cov_2.34962	bin_12
NODE_2366_length_5759_cov_2.51818	bin_12
NODE_2386_length_5688_cov_1.95746	bin_12
NODE_2407_length_5621_cov_2.67945	bin_12
NODE_2409_length_5612_cov_1.93024	bin_12
NODE_2428_length_5533_cov_2.09357	bin_12
NODE_2438_length_5514_cov_1.9465	bin_12
NODE_2442_length_5503_cov_2.52144	bin_12
NODE_2509_length_5275_cov_2.74547	bin_12
NODE_2536_length_5175_cov_2.71921	bin_12
NODE_2549_length_5124_cov_2.25204	bin_12
NODE_2558_length_5100_cov_2.19413	bin_12
NODE_2575_length_5024_cov_2.16204	bin_12
NODE_2581_length_5016_cov_2.10928	bin_12
NODE_2584_length_5013_cov_2.76321	bin_12
NODE_2619_length_4889_cov_1.99708	bin_12
NODE_2682_length_4694_cov_2.48359	bin_12
NODE_2737_length_4557_cov_2.41734	bin_12
NODE_2775_length_4479_cov_2.40698	bin_12
NODE_2814_length_4359_cov_2.47421	bin_12
NODE_2893_length_4183_cov_2.86773	bin_12
NODE_2918_length_4140_cov_2.36768	bin_12
NODE_2935_length_4105_cov_2.52916	bin_12
NODE_2968_length_4021_cov_2.50484	bin_12
NODE_3135_length_3717_cov_2.54608	bin_12
NODE_3161_length_3687_cov_2.59238	bin_12
NODE_3192_length_3649_cov_2.35827	bin_12
NODE_3210_length_3623_cov_2.22691	bin_12
NODE_3259_length_3542_cov_2.28095	bin_12
NODE_3304_length_3473_cov_2.41834	bin_12
NODE_3389_length_3371_cov_2.76876	bin_12
NODE_3443_length_3310_cov_2.30432	bin_12
NODE_3459_length_3288_cov_2.59218	bin_12
NODE_3473_length_3267_cov_1.8431	bin_12
NODE_3538_length_3172_cov_2.37902	bin_12
NODE_3781_length_2921_cov_2.30728	bin_12
NODE_3797_length_2903_cov_2.38292	bin_12
NODE_4090_length_2645_cov_2.32524	bin_12
NODE_40_length_503301_cov_10.5979	bin_13
NODE_192_length_144065_cov_17.1521	bin_14
NODE_302_length_86651_cov_18.1002	bin_14
NODE_351_length_73231_cov_17.7959	bin_14
NODE_243_length_108604_cov_14.2244	bin_15
NODE_247_length_107773_cov_13.5339	bin_15
NODE_287_length_92165_cov_13.6904	bin_15
NODE_333_length_78756_cov_12.8271	bin_15
NODE_1158_length_18450_cov_13.7331	bin_15
NODE_1899_length_8392_cov_0.972045	bin_16
NODE_2096_length_6888_cov_0.953054	bin_16
NODE_2206_length_6415_cov_0.909997	bin_16
NODE_2371_length_5745_cov_1.13393	bin_16
NODE_2385_length_5702_cov_1.55874	bin_16
NODE_2410_length_5609_cov_0.875816	bin_16
NODE_2606_length_4944_cov_1.04906	bin_16
NODE_2629_length_4852_cov_1.04812	bin_16
NODE_2638_length_4837_cov_0.970278	bin_16
NODE_2675_length_4710_cov_1.1475	bin_16
NODE_2710_length_4640_cov_1.13965	bin_16
NODE_2718_length_4606_cov_1.11744	bin_16
NODE_2720_length_4604_cov_1.01308	bin_16
NODE_2785_length_4447_cov_0.968075	bin_16
NODE_2812_length_4364_cov_0.82627	bin_16
NODE_2843_length_4289_cov_0.985939	bin_16
NODE_2867_length_4240_cov_1.03641	bin_16
NODE_2938_length_4095_cov_1.0977	bin_16
NODE_2950_length_4068_cov_1.0956	bin_16
NODE_2951_length_4068_cov_1.06566	bin_16
NODE_2987_length_3989_cov_1.07777	bin_16
NODE_3037_length_3897_cov_1.14064	bin_16
NODE_3057_length_3862_cov_0.929955	bin_16
NODE_3059_length_3855_cov_0.950824	bin_16
NODE_3095_length_3792_cov_1.14815	bin_16
NODE_3171_length_3670_cov_1.11937	bin_16
NODE_3181_length_3657_cov_1.10943	bin_16
NODE_3202_length_3633_cov_0.940395	bin_16
NODE_3234_length_3584_cov_1.09195	bin_16
NODE_3241_length_3571_cov_0.875791	bin_16
NODE_3264_length_3537_cov_1.02758	bin_16
NODE_3326_length_3441_cov_0.968937	bin_16
NODE_3386_length_3374_cov_0.773849	bin_16
NODE_3413_length_3345_cov_1.02091	bin_16
NODE_3420_length_3338_cov_1.14854	bin_16
NODE_3425_length_3335_cov_1.08729	bin_16
NODE_3453_length_3298_cov_1.03931	bin_16
NODE_3461_length_3286_cov_0.93016	bin_16
NODE_3480_length_3258_cov_1.11311	bin_16
NODE_3559_length_3152_cov_0.949657	bin_16
NODE_3577_length_3135_cov_0.930966	bin_16
NODE_3587_length_3124_cov_0.82514	bin_16
NODE_3606_length_3100_cov_1.16295	bin_16
NODE_3611_length_3093_cov_0.890333	bin_16
NODE_3613_length_3090_cov_1.17117	bin_16
NODE_3633_length_3061_cov_1.04515	bin_16
NODE_3670_length_3029_cov_1.09026	bin_16
NODE_3690_length_3012_cov_0.847208	bin_16
NODE_3698_length_3008_cov_0.985935	bin_16
NODE_3714_length_2993_cov_1.17103	bin_16
NODE_3715_length_2993_cov_0.908276	bin_16
NODE_3722_length_2989_cov_1.1395	bin_16
NODE_3724_length_2987_cov_0.970629	bin_16
NODE_3733_length_2977_cov_1.10576	bin_16
NODE_3734_length_2976_cov_0.878946	bin_16
NODE_3744_length_2962_cov_0.974207	bin_16
NODE_3748_length_2956_cov_1.00524	bin_16
NODE_3765_length_2941_cov_1.00105	bin_16
NODE_3796_length_2904_cov_1.05407	bin_16
NODE_3803_length_2898_cov_1.01818	bin_16
NODE_3811_length_2888_cov_1.0966	bin_16
NODE_3818_length_2878_cov_1.01795	bin_16
NODE_3827_length_2872_cov_0.847067	bin_16
NODE_3832_length_2870_cov_0.863162	bin_16
NODE_3837_length_2867_cov_0.925018	bin_16
NODE_3852_length_2856_cov_1.23815	bin_16
NODE_3868_length_2843_cov_1.14618	bin_16
NODE_3880_length_2835_cov_0.88585	bin_16
NODE_3885_length_2833_cov_1.24927	bin_16
NODE_3888_length_2829_cov_0.838816	bin_16
NODE_3910_length_2814_cov_0.997795	bin_16
NODE_3925_length_2801_cov_0.983752	bin_16
NODE_3928_length_2796_cov_1.35368	bin_16
NODE_3929_length_2796_cov_0.951535	bin_16
NODE_3933_length_2791_cov_0.822461	bin_16
NODE_3951_length_2771_cov_1.1348	bin_16
NODE_3952_length_2771_cov_0.935773	bin_16
NODE_3961_length_2760_cov_0.835021	bin_16
NODE_3971_length_2750_cov_1.00677	bin_16
NODE_3975_length_2747_cov_1.02901	bin_16
NODE_4018_length_2705_cov_0.916156	bin_16
NODE_4019_length_2704_cov_1.08081	bin_16
NODE_4024_length_2698_cov_1.25489	bin_16
NODE_4037_length_2688_cov_0.802312	bin_16
NODE_4039_length_2686_cov_0.993058	bin_16
NODE_4046_length_2681_cov_1.23648	bin_16
NODE_4072_length_2662_cov_1.24406	bin_16
NODE_4077_length_2657_cov_0.772621	bin_16
NODE_4078_length_2656_cov_1.05579	bin_16
NODE_4084_length_2649_cov_1.15806	bin_16
NODE_4094_length_2638_cov_0.904519	bin_16
NODE_4118_length_2614_cov_0.956763	bin_16
NODE_4129_length_2606_cov_0.87505	bin_16
NODE_4131_length_2602_cov_0.929454	bin_16
NODE_4132_length_2601_cov_1.0303	bin_16
NODE_4158_length_2576_cov_1.23842	bin_16
NODE_4165_length_2571_cov_0.962873	bin_16
NODE_4176_length_2565_cov_0.653722	bin_16
NODE_4195_length_2548_cov_1.12668	bin_16
NODE_4206_length_2540_cov_1.09726	bin_16
NODE_4214_length_2535_cov_0.994267	bin_16
NODE_4228_length_2524_cov_0.925545	bin_16
NODE_4236_length_2517_cov_1.03507	bin_16
NODE_4251_length_2506_cov_1.16577	bin_16
NODE_4252_length_2506_cov_0.975549	bin_16
NODE_4256_length_2503_cov_0.858506	bin_16
NODE_16_length_858455_cov_118.236	bin_17
NODE_31_length_604187_cov_123.301	bin_17
NODE_64_length_400847_cov_120.026	bin_17
NODE_65_length_394637_cov_123.94	bin_17
NODE_68_length_384895_cov_121.536	bin_17
NODE_99_length_283835_cov_120.713	bin_17
NODE_106_length_261533_cov_122.425	bin_17
NODE_149_length_185701_cov_127.27	bin_17
NODE_173_length_162539_cov_118.588	bin_17
NODE_178_length_155581_cov_119.277	bin_17
NODE_235_length_113154_cov_123.746	bin_17
NODE_515_length_46791_cov_125.268	bin_17
NODE_532_length_45885_cov_114.565	bin_17
NODE_612_length_40378_cov_143.332	bin_17
NODE_649_length_38296_cov_119.87	bin_17
NODE_26_length_695947_cov_11.6192	bin_18
NODE_30_length_604650_cov_11.7869	bin_18
NODE_70_length_380767_cov_11.7352	bin_18
NODE_73_length_357148_cov_11.382	bin_18
NODE_77_length_334686_cov_11.4544	bin_18
NODE_96_length_287637_cov_11.3895	bin_18
NODE_103_length_267231_cov_11.6445	bin_18
NODE_104_length_265483_cov_11.3379	bin_18
NODE_123_length_226671_cov_11.2943	bin_18
NODE_126_length_219792_cov_11.6137	bin_18
NODE_130_length_212623_cov_11.6107	bin_18
NODE_132_length_212179_cov_11.6904	bin_18
NODE_146_length_188929_cov_11.3531	bin_18
NODE_150_length_185177_cov_11.4628	bin_18
NODE_164_length_172428_cov_11.2428	bin_18
NODE_168_length_166200_cov_11.7421	bin_18
NODE_179_length_155032_cov_11.5522	bin_18
NODE_185_length_150516_cov_11.571	bin_18
NODE_327_length_80401_cov_11.641	bin_18
NODE_338_length_76170_cov_11.3111	bin_18
NODE_409_length_61681_cov_11.4522	bin_18
NODE_475_length_52026_cov_11.268	bin_18
NODE_507_length_47548_cov_11.7322	bin_18
NODE_686_length_35807_cov_11.322	bin_18
NODE_893_length_26141_cov_12.1806	bin_18
NODE_919_length_25142_cov_11.8868	bin_18
NODE_923_length_24969_cov_11.4607	bin_18
NODE_994_length_22720_cov_10.7937	bin_18
NODE_1033_length_21819_cov_11.8338	bin_18
NODE_2267_length_6098_cov_11.999	bin_18
NODE_2318_length_5936_cov_12.0125	bin_18
NODE_2783_length_4451_cov_12.2313	bin_18
NODE_741_length_33509_cov_1.57694	bin_19
NODE_829_length_28804_cov_1.47452	bin_19
NODE_1059_length_20909_cov_1.66012	bin_19
NODE_1109_length_19711_cov_1.79274	bin_19
NODE_1144_length_18917_cov_1.44555	bin_19
NODE_1191_length_17652_cov_1.33288	bin_19
NODE_1194_length_17614_cov_1.52012	bin_19
NODE_1238_length_16687_cov_1.69326	bin_19
NODE_1258_length_16351_cov_1.51421	bin_19
NODE_1276_length_15819_cov_1.50375	bin_19
NODE_1362_length_14514_cov_1.38	bin_19
NODE_1461_length_13127_cov_1.5837	bin_19
NODE_1499_length_12668_cov_1.48986	bin_19
NODE_1510_length_12564_cov_1.56034	bin_19
NODE_1605_length_11418_cov_1.98155	bin_19
NODE_1614_length_11294_cov_1.67101	bin_19
NODE_1649_length_10866_cov_1.64541	bin_19
NODE_1726_length_10059_cov_1.51003	bin_19
NODE_1746_length_9830_cov_2.07127	bin_19
NODE_1774_length_9523_cov_1.69183	bin_19
NODE_1817_length_9120_cov_1.55899	bin_19
NODE_1828_length_8995_cov_1.43294	bin_19
NODE_1840_length_8881_cov_1.52105	bin_19
NODE_1859_length_8768_cov_1.48369	bin_19
NODE_1872_length_8635_cov_1.59506	bin_19
NODE_1915_length_8144_cov_1.70165	bin_19
NODE_2092_length_6940_cov_1.48474	bin_19
NODE_2236_length_6261_cov_1.53842	bin_19
NODE_2238_length_6250_cov_1.24492	bin_19
NODE_2469_length_5407_cov_1.01769	bin_19
NODE_2802_length_4392_cov_0.832287	bin_19
NODE_2818_length_4348_cov_1.29753	bin_19
NODE_2828_length_4328_cov_1.71547	bin_19
NODE_2911_length_4151_cov_1.68137	bin_19
NODE_2975_length_4010_cov_1.42941	bin_19
NODE_3029_length_3905_cov_1.50026	bin_19
NODE_3048_length_3881_cov_1.50026	bin_19
NODE_3111_length_3760_cov_1.7543	bin_19
NODE_3282_length_3511_cov_1.11615	bin_19
NODE_3305_length_3472_cov_2.53685	bin_19
NODE_3614_length_3088_cov_1.79332	bin_19
NODE_4103_length_2631_cov_1.51497	bin_19
NODE_3_length_1360841_cov_12.176	bin_2
NODE_11_length_1074970_cov_12.6668	bin_2
NODE_21_length_768209_cov_12.5169	bin_2
NODE_38_length_509224_cov_12.3608	bin_2
NODE_51_length_444893_cov_12.5534	bin_2
NODE_89_length_310342_cov_11.9704	bin_2
NODE_111_length_258213_cov_12.1684	bin_2
NODE_145_length_191881_cov_12.2929	bin_2
NODE_165_length_172369_cov_12.4018	bin_2
NODE_189_length_147272_cov_12.47	bin_2
NODE_197_length_140542_cov_12.0752	bin_2
NODE_200_length_137768_cov_12.6906	bin_2
NODE_1252_length_16510_cov_12.1394	bin_2
NODE_36_length_523757_cov_3.81172	bin_20
NODE_310_length_84832_cov_3.01859	bin_20
NODE_84_length_316192_cov_2.02871	bin_21
NODE_97_length_287354_cov_2.01068	bin_21
NODE_109_length_260047_cov_2.02005	bin_21
NODE_113_length_255608_cov_2.05647	bin_21
NODE_131_length_212414_cov_2.16526	bin_21
NODE_133_length_207053_cov_2.07336	bin_21
NODE_137_length_206511_cov_1.95072	bin_21
NODE_151_length_184391_cov_1.99149	bin_21
NODE_158_length_176487_cov_2.16426	bin_21
NODE_169_length_166199_cov_1.94063	bin_21
NODE_170_length_165393_cov_2.20993	bin_21
NODE_184_length_152191_cov_2.01036	bin_21
NODE_186_length_149611_cov_1.90655	bin_21
NODE_194_length_143091_cov_1.98124	bin_21
NODE_203_length_133552_cov_2.06774	bin_21
NODE_211_length_124909_cov_1.9298	bin_21
NODE_216_length_121954_cov_2.09334	bin_21
NODE_229_length_115557_cov_1.98854	bin_21
NODE_232_length_114645_cov_2.04205	bin_21
NODE_236_length_112821_cov_1.95769	bin_21
NODE_246_length_107791_cov_2.0705	bin_21
NODE_260_length_102000_cov_1.98939	bin_21
NODE_261_length_101263_cov_1.99133	bin_21
NODE_262_length_101242_cov_1.98304	bin_21
NODE_263_length_101175_cov_1.99787	bin_21
NODE_265_length_100326_cov_2.04997	bin_21
NODE_270_length_99763_cov_2.05309	bin_21
NODE_280_length_95381_cov_1.8926	bin_21
NODE_281_length_95168_cov_2.01223	bin_21
NODE_282_length_94379_cov_2.04684	bin_21
NODE_289_length_91436_cov_2.12446	bin_21
NODE_306_length_85542_cov_1.87889	bin_21
NODE_307_length_85269_cov_2.15125	bin_21
NODE_308_length_85145_cov_1.93717	bin_21
NODE_322_length_81396_cov_2.14408	bin_21
NODE_328_length_80379_cov_1.88633	bin_21
NODE_331_length_79170_cov_1.95761	bin_21
NODE_346_length_74971_cov_2.0019	bin_21
NODE_348_length_74643_cov_2.09461	bin_21
NODE_350_length_73285_cov_1.98432	bin_21
NODE_354_length_72355_cov_1.83485	bin_21
NODE_358_length_71915_cov_1.85766	bin_21
NODE_367_length_70136_cov_1.97796	bin_21
NODE_376_length_67815_cov_2.2117	bin_21
NODE_379_length_67422_cov_2.16458	bin_21
NODE_383_length_66009_cov_2.09219	bin_21
NODE_388_length_65338_cov_1.98069	bin_21
NODE_405_length_62509_cov_2.18066	bin_21
NODE_418_length_59617_cov_2.00282	bin_21
NODE_423_length_58263_cov_1.9366	bin_21
NODE_455_length_54289_cov_1.9655	bin_21
NODE_459_length_53630_cov_1.99935	bin_21
NODE_514_length_46914_cov_1.89904	bin_21
NODE_518_length_46558_cov_2.05219	bin_21
NODE_539_length_45448_cov_1.99433	bin_21
NODE_555_length_44035_cov_1.83649	bin_21
NODE_567_length_43395_cov_2.01864	bin_21
NODE_572_length_42968_cov_2.04576	bin_21
NODE_604_length_40999_cov_1.97191	bin_21
NODE_605_length_40882_cov_2.15203	bin_21
NODE_621_length_39720_cov_1.90565	bin_21
NODE_631_length_39186_cov_1.70601	bin_21
NODE_643_length_38596_cov_1.96068	bin_21
NODE_665_length_37528_cov_1.9957	bin_21
NODE_697_length_35278_cov_2.05633	bin_21
NODE_717_length_34457_cov_1.85659	bin_21
NODE_721_length_34198_cov_1.91576	bin_21
NODE_736_length_33716_cov_2.02692	bin_21
NODE_780_length_31352_cov_2.10077	bin_21
NODE_803_length_30021_cov_1.99389	bin_21
NODE_926_length_24807_cov_1.98851	bin_21
NODE_948_length_24251_cov_1.99611	bin_21
NODE_966_length_23621_cov_1.81248	bin_21
NODE_1019_length_22172_cov_1.89343	bin_21
NODE_1022_length_22059_cov_1.86047	bin_21
NODE_1024_length_21968_cov_1.92229	bin_21
NODE_1042_length_21452_cov_2.09799	bin_21
NODE_1159_length_18441_cov_2.03401	bin_21
NODE_1183_length_17770_cov_1.83074	bin_21
NODE_1190_length_17655_cov_1.9241	bin_21
NODE_1200_length_17427_cov_1.94041	bin_21
NODE_1246_length_16566_cov_1.98306	bin_21
NODE_1296_length_15561_cov_2.08217	bin_21
NODE_1368_length_14429_cov_1.99679	bin_21
NODE_1380_length_14275_cov_2.09371	bin_21
NODE_1451_length_13264_cov_1.80024	bin_21
NODE_1511_length_12553_cov_1.96822	bin_21
NODE_1639_length_10947_cov_2.02064	bin_21
NODE_1643_length_10918_cov_1.91704	bin_21
NODE_1690_length_10363_cov_2.015	bin_21
NODE_1773_length_9530_cov_1.63421	bin_21
NODE_1816_length_9125_cov_2.06787	bin_21
NODE_1845_length_8857_cov_1.58866	bin_21
NODE_2205_length_6418_cov_2.03858	bin_21
NODE_2326_length_5907_cov_2.0141	bin_21
NODE_2643_length_4824_cov_1.89431	bin_21
NODE_3824_length_2873_cov_2.05108	bin_21
NODE_14_length_893437_cov_13.3944	bin_22
NODE_18_length_838718_cov_13.9002	bin_22
